founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Baran Özkan,25608,Flagright,W22,Active,"['Fintech', 'SaaS', 'B2B', 'Regtech']","Berlin, Germany",https://flagright.com,https://www.linkedin.com/company/flagright,Fraud & AML transaction monitoring for fintechs,2,False,False,True,baran-zkan,https://www.linkedin.com/in/baran-zkan,True,High,True,True
Madhu G Nadig,25608,Flagright,W22,Active,"['Fintech', 'SaaS', 'B2B', 'Regtech']","Berlin, Germany",https://flagright.com,https://www.linkedin.com/company/flagright,Fraud & AML transaction monitoring for fintechs,2,False,False,True,madhu-g-nadig,https://www.linkedin.com/in/madhu-g-nadig,True,High,True,True
Kurtis Tryber,25605,EXO Freight,W22,Active,"['Digital Freight Brokerage', 'B2B', 'Logistics', 'Supply Chain']","Royal Oak, MI",https://www.exofreight.com/,https://www.linkedin.com/company/exofreight,Trucking marketplace connecting open deck carriers and shippers,2,True,False,True,kurtis-tryber,https://www.linkedin.com/in/kurtis-tryber,True,High,True,True
Kristopher Tryber,25605,EXO Freight,W22,Active,"['Digital Freight Brokerage', 'B2B', 'Logistics', 'Supply Chain']","Royal Oak, MI",https://www.exofreight.com/,https://www.linkedin.com/company/exofreight,Trucking marketplace connecting open deck carriers and shippers,2,True,False,True,kristopher-tryber,https://www.linkedin.com/in/kristopher-tryber,True,High,True,True
Cristóbal Grinbergs,25593,Cardda,W22,Active,"['Fintech', 'SaaS', 'Payments', 'B2B', 'Neobank']","Santiago, Chile",https://cardda.com,https://www.linkedin.com/company/cardda/,All-in-one spend management for businesses in Latam,2,False,False,True,cristbal-grinbergs,https://www.linkedin.com/in/cristbal-grinbergs,True,High,True,True
Sebastián Hernández,25593,Cardda,W22,Active,"['Fintech', 'SaaS', 'Payments', 'B2B', 'Neobank']","Santiago, Chile",https://cardda.com,https://www.linkedin.com/company/cardda/,All-in-one spend management for businesses in Latam,2,False,False,True,sebastin-hernndez,https://www.linkedin.com/in/sebastin-hernndez,True,High,True,True
Franklin George,25588,Castled Data,W22,Active,['SaaS'],"Bengaluru, India",https://castled.io/,https://www.linkedin.com/company/castled-data,Customer Engagement software on top of BigQuery/Snowflake,3,False,False,True,franklin-george,https://www.linkedin.com/in/franklin-george,True,High,True,True
Abhilash Thulaseedharan,25588,Castled Data,W22,Active,['SaaS'],"Bengaluru, India",https://castled.io/,https://www.linkedin.com/company/castled-data,Customer Engagement software on top of BigQuery/Snowflake,3,False,False,True,abhilash-thulaseedharan,https://www.linkedin.com/in/abhilash-thulaseedharan,True,High,True,True
Arun Thulasidharan,25588,Castled Data,W22,Active,['SaaS'],"Bengaluru, India",https://castled.io/,https://www.linkedin.com/company/castled-data,Customer Engagement software on top of BigQuery/Snowflake,3,False,False,True,arun-thulasidharan,https://www.linkedin.com/in/arun-thulasidharan,True,High,True,True
Milad Malek,25587,Dart,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Productivity']","Redwood City, CA",https://itsdart.com,https://www.linkedin.com/company/itsdart,Project management on autopilot,2,True,True,False,milad-malek,https://www.linkedin.com/in/milad-malek,True,High,True,True
Zack Swafford,25587,Dart,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Machine Learning', 'Productivity']","Redwood City, CA",https://itsdart.com,https://www.linkedin.com/company/itsdart,Project management on autopilot,2,True,True,False,zack-swafford,https://www.linkedin.com/in/zack-swafford,True,High,True,True
Dan Adamson,25585,Armilla AI,W22,Active,"['Artificial Intelligence', 'Machine Learning', 'Regtech']","Toronto, Canada",http://www.armilla.ai,https://www.linkedin.com/company/armilla-ai/,Quality Assurance platform for Machine Learning Systems.,3,True,False,False,dan-adamson,https://www.linkedin.com/in/dan-adamson,True,High,True,True
Rahm Hafiz,25585,Armilla AI,W22,Active,"['Artificial Intelligence', 'Machine Learning', 'Regtech']","Toronto, Canada",http://www.armilla.ai,https://www.linkedin.com/company/armilla-ai/,Quality Assurance platform for Machine Learning Systems.,3,True,False,False,rahm-hafiz,https://www.linkedin.com/in/rahm-hafiz,True,High,True,True
Karthik Ramakrishnan,25585,Armilla AI,W22,Active,"['Artificial Intelligence', 'Machine Learning', 'Regtech']","Toronto, Canada",http://www.armilla.ai,https://www.linkedin.com/company/armilla-ai/,Quality Assurance platform for Machine Learning Systems.,3,True,False,False,karthik-ramakrishnan,https://www.linkedin.com/in/karthik-ramakrishnan,True,High,True,True
Brendan Lee Young,25584,SnapTrade,W22,Active,"['Developer Tools', 'Fintech', 'B2B', 'API']","Fredericton, Canada",https://snaptrade.com/,,Plaid for trading,2,False,True,True,brendan-lee-young,https://www.linkedin.com/in/brendan-lee-young,False,Medium,True,True
Brendan Wood,25584,SnapTrade,W22,Active,"['Developer Tools', 'Fintech', 'B2B', 'API']","Fredericton, Canada",https://snaptrade.com/,,Plaid for trading,2,False,True,True,brendan-wood,https://www.linkedin.com/in/brendan-wood,False,Medium,True,True
Mike Lewis,25583,Bunkyr,W22,Active,"['Developer Tools', 'SaaS', 'Crypto / Web3', 'B2B', 'Security']","Denver, CO",https://bunkyr.com,https://linkedin.com/company/bunkyr,Zero-Knowledge security without seed phrases or backup codes,2,False,True,True,mike-lewis,https://www.linkedin.com/in/mike-lewis,True,High,True,True
Michael Brzozowski,25583,Bunkyr,W22,Active,"['Developer Tools', 'SaaS', 'Crypto / Web3', 'B2B', 'Security']","Denver, CO",https://bunkyr.com,https://linkedin.com/company/bunkyr,Zero-Knowledge security without seed phrases or backup codes,2,False,True,True,michael-brzozowski,https://www.linkedin.com/in/michael-brzozowski,True,High,True,True
Eli Mernit,25575,Beam,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Machine Learning']","Cambridge, MA",https://beam.cloud,https://www.linkedin.com/company/slai-labs,Rapidly Develop AI Projects,2,True,True,False,eli-mernit,https://www.linkedin.com/in/eli-mernit,True,High,True,True
Luke Lombardi,25575,Beam,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'Machine Learning']","Cambridge, MA",https://beam.cloud,https://www.linkedin.com/company/slai-labs,Rapidly Develop AI Projects,2,True,True,False,luke-lombardi,https://www.linkedin.com/in/luke-lombardi,True,High,True,True
Kevin Huang,25576,Drivingforce,W22,Active,"['Fintech', 'SaaS', 'Logistics', 'HR Tech']",San Francisco,https://www.drivingforce.co/,https://www.linkedin.com/company/drivingforceapp,Rippling for trucking,1,False,False,True,kevin-huang,https://www.linkedin.com/in/kevin-huang,True,High,True,True
Amit Bansal,25572,91Squarefeet,W22,Active,['Retail Tech'],"Gurugram, India",https://www.91squarefeet.com/,https://www.linkedin.com/company/91sqft,We are building and Operating System for Physical Retail,3,True,False,False,amit-bansal,https://www.linkedin.com/in/amit-bansal,True,High,True,True
Puneet Bansal,25572,91Squarefeet,W22,Active,['Retail Tech'],"Gurugram, India",https://www.91squarefeet.com/,https://www.linkedin.com/company/91sqft,We are building and Operating System for Physical Retail,3,True,False,False,puneet-bansal,https://www.linkedin.com/in/puneet-bansal,True,High,True,True
Amit Mishra,25572,91Squarefeet,W22,Active,['Retail Tech'],"Gurugram, India",https://www.91squarefeet.com/,https://www.linkedin.com/company/91sqft,We are building and Operating System for Physical Retail,3,True,False,False,amit-mishra,https://www.linkedin.com/in/amit-mishra,True,High,True,True
Kartik Sathappan,25569,Bifrost,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'SaaS', 'Design Tools']",San Francisco,https://www.bifrost.so,,never write frontend code from scratch again ✨,2,True,True,True,kartik-sathappan,https://www.linkedin.com/in/kartik-sathappan,False,Medium,True,True
Samraaj Bath,25569,Bifrost,W22,Active,"['Artificial Intelligence', 'Developer Tools', 'SaaS', 'Design Tools']",San Francisco,https://www.bifrost.so,,never write frontend code from scratch again ✨,2,True,True,True,samraaj-bath,https://www.linkedin.com/in/samraaj-bath,False,Medium,True,True
Abbas Jaffery,25571,Azuki,W22,Active,"['Entertainment', 'Subscriptions']",San Francisco,https://www.azuki.co,https://www.linkedin.com/company/readazuki/,Japanese comic subscription service,5,True,False,False,abbas-jaffery,https://www.linkedin.com/in/abbas-jaffery,True,High,True,True
Adela Chang,25571,Azuki,W22,Active,"['Entertainment', 'Subscriptions']",San Francisco,https://www.azuki.co,https://www.linkedin.com/company/readazuki/,Japanese comic subscription service,5,True,False,False,adela-chang,https://www.linkedin.com/in/adela-chang,True,High,True,True
Evan Minto,25571,Azuki,W22,Active,"['Entertainment', 'Subscriptions']",San Francisco,https://www.azuki.co,https://www.linkedin.com/company/readazuki/,Japanese comic subscription service,5,True,False,False,evan-minto,https://www.linkedin.com/in/evan-minto,True,High,True,True
Krystyn Neisess,25571,Azuki,W22,Active,"['Entertainment', 'Subscriptions']",San Francisco,https://www.azuki.co,https://www.linkedin.com/company/readazuki/,Japanese comic subscription service,5,True,False,False,krystyn-neisess,https://www.linkedin.com/in/krystyn-neisess,True,High,True,True
Ken Urata,25571,Azuki,W22,Active,"['Entertainment', 'Subscriptions']",San Francisco,https://www.azuki.co,https://www.linkedin.com/company/readazuki/,Japanese comic subscription service,5,True,False,False,ken-urata,https://www.linkedin.com/in/ken-urata,True,High,True,True
Chang She,25561,LanceDB,W22,Active,"['AIOps', 'Machine Learning', 'Data Engineering']",San Francisco,https://lancedb.com,https://www.linkedin.com/company/lancedb/,"Open-source, serverless vectordb for production-scale generative AI",2,True,False,False,chang-she,https://www.linkedin.com/in/chang-she,True,High,True,True
Lei Xu,25561,LanceDB,W22,Active,"['AIOps', 'Machine Learning', 'Data Engineering']",San Francisco,https://lancedb.com,https://www.linkedin.com/company/lancedb/,"Open-source, serverless vectordb for production-scale generative AI",2,True,False,False,lei-xu,https://www.linkedin.com/in/lei-xu,True,High,True,True
Jake Ruth,25560,Stock Unlock,W22,Active,"['Education', 'Fintech', 'SaaS']",New York,https://stockunlock.com/,https://www.linkedin.com/company/stock-unlock/,Web-app | investment education and analysis tools for retail investors,3,False,False,True,jake-ruth,https://www.linkedin.com/in/jake-ruth,True,High,True,True
Nick Puljic,25560,Stock Unlock,W22,Active,"['Education', 'Fintech', 'SaaS']",New York,https://stockunlock.com/,https://www.linkedin.com/company/stock-unlock/,Web-app | investment education and analysis tools for retail investors,3,False,False,True,nick-puljic,https://www.linkedin.com/in/nick-puljic,True,High,True,True
Daniel Pronk,25560,Stock Unlock,W22,Active,"['Education', 'Fintech', 'SaaS']",New York,https://stockunlock.com/,https://www.linkedin.com/company/stock-unlock/,Web-app | investment education and analysis tools for retail investors,3,False,False,True,daniel-pronk,https://www.linkedin.com/in/daniel-pronk,True,High,True,True
Julian Mccarty,25558,MosaicVoice,W22,Active,"['Artificial Intelligence', 'Call Center']","Oakland, CA",https://mosaicvoice.ai/,,We make it simple for call centers to automate quality assurance.,2,True,False,False,julian-mccarty,https://www.linkedin.com/in/julian-mccarty,False,Medium,True,True
Chishun Kwong,25558,MosaicVoice,W22,Active,"['Artificial Intelligence', 'Call Center']","Oakland, CA",https://mosaicvoice.ai/,,We make it simple for call centers to automate quality assurance.,2,True,False,False,chishun-kwong,https://www.linkedin.com/in/chishun-kwong,False,Medium,True,True
Sam Tuke,25557,Lightmeter,W22,Active,"['Sales', 'Email']","London, United Kingdom",https://getlightmeter.com,https://www.linkedin.com/company/lightmeter,SendGrid for Salespeople,3,True,False,False,sam-tuke,https://www.linkedin.com/in/sam-tuke,True,High,True,True
Leandro Santiago,25557,Lightmeter,W22,Active,"['Sales', 'Email']","London, United Kingdom",https://getlightmeter.com,https://www.linkedin.com/company/lightmeter,SendGrid for Salespeople,3,True,False,False,leandro-santiago,https://www.linkedin.com/in/leandro-santiago,True,High,True,True
Suela Palushi,25557,Lightmeter,W22,Active,"['Sales', 'Email']","London, United Kingdom",https://getlightmeter.com,https://www.linkedin.com/company/lightmeter,SendGrid for Salespeople,3,True,False,False,suela-palushi,https://www.linkedin.com/in/suela-palushi,True,High,True,True
Maayan Salom,25542,Elementary,W22,Active,"['Developer Tools', 'Analytics', 'Open Source', 'Data Engineering']","Tel Aviv-Yafo, Israel",http://elementary-data.com/,https://www.linkedin.com/company/elementary-data,Open-source data observability for data teams,2,False,True,False,maayan-salom,https://www.linkedin.com/in/maayan-salom,True,High,True,True
Or Avidov,25542,Elementary,W22,Active,"['Developer Tools', 'Analytics', 'Open Source', 'Data Engineering']","Tel Aviv-Yafo, Israel",http://elementary-data.com/,https://www.linkedin.com/company/elementary-data,Open-source data observability for data teams,2,False,True,False,or-avidov,https://www.linkedin.com/in/or-avidov,True,High,True,True
Akhil Suhag,25540,Rehook.ai,W22,Active,"['SaaS', 'B2B', 'Marketing']","Bengaluru, India",https://rehook.ai/,,"Run, Track and manage any and all user incentive campaigns.",4,False,False,True,akhil-suhag,https://www.linkedin.com/in/akhil-suhag,False,Medium,True,True
Tushar Dhara,25540,Rehook.ai,W22,Active,"['SaaS', 'B2B', 'Marketing']","Bengaluru, India",https://rehook.ai/,,"Run, Track and manage any and all user incentive campaigns.",4,False,False,True,tushar-dhara,https://www.linkedin.com/in/tushar-dhara,False,Medium,True,True
Mukul Anand,25540,Rehook.ai,W22,Active,"['SaaS', 'B2B', 'Marketing']","Bengaluru, India",https://rehook.ai/,,"Run, Track and manage any and all user incentive campaigns.",4,False,False,True,mukul-anand,https://www.linkedin.com/in/mukul-anand,False,Medium,True,True
Akshay Suhag,25540,Rehook.ai,W22,Active,"['SaaS', 'B2B', 'Marketing']","Bengaluru, India",https://rehook.ai/,,"Run, Track and manage any and all user incentive campaigns.",4,False,False,True,akshay-suhag,https://www.linkedin.com/in/akshay-suhag,False,Medium,True,True
Jamil Bou Kheir,25552,Firezone,W22,Active,"['DevSecOps', 'Next-gen Network Security', 'B2B', 'Security', 'Open Source']",Mountain View,https://firezone.dev,https://linkedin.com/company/firezonehq,"Open-source, blazing fast alternative to corporate VPNs",1,False,False,True,jamil-bou-kheir,https://www.linkedin.com/in/jamil-bou-kheir,True,High,True,True
Arnau Navarro,25531,haddock,W22,Active,"['Fintech', 'SaaS', 'B2B']","Barcelona, Spain",https://haddock.app,https://www.linkedin.com/company/haddock,SaaS helping restaurants improve their margins through cost control.,3,False,False,True,arnau-navarro,https://www.linkedin.com/in/arnau-navarro,True,High,True,True
Carlos Marchal,25531,haddock,W22,Active,"['Fintech', 'SaaS', 'B2B']","Barcelona, Spain",https://haddock.app,https://www.linkedin.com/company/haddock,SaaS helping restaurants improve their margins through cost control.,3,False,False,True,carlos-marchal,https://www.linkedin.com/in/carlos-marchal,True,High,True,True
Pol Rosell,25531,haddock,W22,Active,"['Fintech', 'SaaS', 'B2B']","Barcelona, Spain",https://haddock.app,https://www.linkedin.com/company/haddock,SaaS helping restaurants improve their margins through cost control.,3,False,False,True,pol-rosell,https://www.linkedin.com/in/pol-rosell,True,High,True,True
Matt Koh,25530,Inedit (Brandazine),W22,Active,"['Sustainable Fashion', 'Consumer', 'Creator Economy']",South Korea,https://www.ineditcorp.com,https://www.linkedin.com/company/inedit-corp/,Infrastructure for the creator economy,3,True,False,False,matt-koh,https://www.linkedin.com/in/matt-koh,True,High,True,True
Keon Lee,25530,Inedit (Brandazine),W22,Active,"['Sustainable Fashion', 'Consumer', 'Creator Economy']",South Korea,https://www.ineditcorp.com,https://www.linkedin.com/company/inedit-corp/,Infrastructure for the creator economy,3,True,False,False,keon-lee,https://www.linkedin.com/in/keon-lee,True,High,True,True
Ikhan Ryu,25530,Inedit (Brandazine),W22,Active,"['Sustainable Fashion', 'Consumer', 'Creator Economy']",South Korea,https://www.ineditcorp.com,https://www.linkedin.com/company/inedit-corp/,Infrastructure for the creator economy,3,True,False,False,ikhan-ryu,https://www.linkedin.com/in/ikhan-ryu,True,High,True,True
Deboshree Dutta,25529,Criya,W22,Active,['SaaS'],"San Jose, CA",https://criya.co,https://www.linkedin.com/company/criya/,Where top professionals turn their Expertise into their Brand,1,False,False,True,deboshree-dutta,https://www.linkedin.com/in/deboshree-dutta,True,High,True,True
Lucas Ranallo,25526,celeri,W22,Active,"['Fintech', 'SaaS', 'B2B']","Buenos Aires, Argentina",https://celeri.app,https://www.linkedin.com/company/celeriapp/,Compliance tools for financial companies in LatAm KYC & AML,2,False,False,True,lucas-ranallo,https://www.linkedin.com/in/lucas-ranallo,True,High,True,True
Mathias Caramutti,25526,celeri,W22,Active,"['Fintech', 'SaaS', 'B2B']","Buenos Aires, Argentina",https://celeri.app,https://www.linkedin.com/company/celeriapp/,Compliance tools for financial companies in LatAm KYC & AML,2,False,False,True,mathias-caramutti,https://www.linkedin.com/in/mathias-caramutti,True,High,True,True
Derek Borkowski,25525,Pyrls,W22,Active,"['SaaS', 'Healthcare']","Minneapolis, MN",https://pyrls.com,https://www.linkedin.com/showcase/get-pyrls/,Modern medical reference app for healthcare providers,1,False,False,True,derek-borkowski,https://www.linkedin.com/in/derek-borkowski,True,High,True,True
Swaroop Vijayakumar,25519,Fieldproxy,W22,Active,"['SaaS', 'Productivity']","Chennai, India",http://fieldproxy.com/,https://www.linkedin.com/company/snipp,Retool for 20 Million Field Teams,2,False,False,True,swaroop-vijayakumar,https://www.linkedin.com/in/swaroop-vijayakumar,True,High,True,True
Balakrishna Balasubramanian,25519,Fieldproxy,W22,Active,"['SaaS', 'Productivity']","Chennai, India",http://fieldproxy.com/,https://www.linkedin.com/company/snipp,Retool for 20 Million Field Teams,2,False,False,True,balakrishna-balasubramanian,https://www.linkedin.com/in/balakrishna-balasubramanian,True,High,True,True
Ben Towers,25521,Happl,W22,Active,"['SaaS', 'HR Tech', 'Insurance']","London, United Kingdom",https://happl.com/,https://www.linkedin.com/company/happl,Your personalised benefits and engagement platform for global teams,1,False,False,True,ben-towers,https://www.linkedin.com/in/ben-towers,True,High,True,True
Adeel Raza,25522,Unlayer,W22,Active,"['Developer Tools', 'SaaS', 'Design Tools']",San Francisco,https://unlayer.com,https://www.linkedin.com/company/unlayer/,Unlayer makes embeddable email and web editing software.,2,False,True,True,adeel-raza,https://www.linkedin.com/in/adeel-raza,True,High,True,True
Muhammad Umair Siddique,25522,Unlayer,W22,Active,"['Developer Tools', 'SaaS', 'Design Tools']",San Francisco,https://unlayer.com,https://www.linkedin.com/company/unlayer/,Unlayer makes embeddable email and web editing software.,2,False,True,True,muhammad-umair-siddique,https://www.linkedin.com/in/muhammad-umair-siddique,True,High,True,True
Shivam Gupta,25518,Speakify,W22,Active,"['AI-Enhanced Learning', 'Education', 'eLearning', 'Consumer']","Bengaluru, India",https://www.speakify.ai/,https://www.linkedin.com/company/speakifyai/,Speakify AI - Speak English,3,True,False,False,shivam-gupta,https://www.linkedin.com/in/shivam-gupta,True,High,True,True
Anoop Jaiswal,25518,Speakify,W22,Active,"['AI-Enhanced Learning', 'Education', 'eLearning', 'Consumer']","Bengaluru, India",https://www.speakify.ai/,https://www.linkedin.com/company/speakifyai/,Speakify AI - Speak English,3,True,False,False,anoop-jaiswal,https://www.linkedin.com/in/anoop-jaiswal,True,High,True,True
Akshay Sanghai,25518,Speakify,W22,Active,"['AI-Enhanced Learning', 'Education', 'eLearning', 'Consumer']","Bengaluru, India",https://www.speakify.ai/,https://www.linkedin.com/company/speakifyai/,Speakify AI - Speak English,3,True,False,False,akshay-sanghai,https://www.linkedin.com/in/akshay-sanghai,True,High,True,True
Alejandro Pozo,25513,Valari,W22,Active,"['Banking as a Service', 'Fintech', 'B2B', 'API']","Mexico City, Mexico",http://valari.co,https://www.linkedin.com/company/getvalari/,Embedded finance platform for LatAm.,2,False,False,True,alejandro-pozo,https://www.linkedin.com/in/alejandro-pozo,True,High,True,True
Sebastian Alvarado,25513,Valari,W22,Active,"['Banking as a Service', 'Fintech', 'B2B', 'API']","Mexico City, Mexico",http://valari.co,https://www.linkedin.com/company/getvalari/,Embedded finance platform for LatAm.,2,False,False,True,sebastian-alvarado,https://www.linkedin.com/in/sebastian-alvarado,True,High,True,True
Vishal Jain,25511,ZeusCloud,W22,Active,"['SaaS', 'B2B', 'Open Source', 'Cybersecurity']",San Francisco,https://www.zeuscloud.io/,,Open-source Cloud Security,2,False,False,True,vishal-jain,https://www.linkedin.com/in/vishal-jain,False,Medium,True,True
Varun Jain,25511,ZeusCloud,W22,Active,"['SaaS', 'B2B', 'Open Source', 'Cybersecurity']",San Francisco,https://www.zeuscloud.io/,,Open-source Cloud Security,2,False,False,True,varun-jain,https://www.linkedin.com/in/varun-jain,False,Medium,True,True
Arpit Rao,25512,Ankr Health,W22,Active,"['Artificial Intelligence', 'Telehealth', 'B2B']",San Francisco,https://ankr.us,https://www.linkedin.com/company/ankr-us/,Full-stack patient support platform for cancer clinics,2,True,False,True,arpit-rao,https://www.linkedin.com/in/arpit-rao,True,High,True,True
Shivani Rao,25512,Ankr Health,W22,Active,"['Artificial Intelligence', 'Telehealth', 'B2B']",San Francisco,https://ankr.us,https://www.linkedin.com/company/ankr-us/,Full-stack patient support platform for cancer clinics,2,True,False,True,shivani-rao,https://www.linkedin.com/in/shivani-rao,True,High,True,True
Philip Scott,25509,Hyperbeam,W22,Active,"['Developer Tools', 'eLearning', 'Virtual Reality', 'API', 'Remote Work']","Waterloo, Canada",https://hyperbeam.com?ch=yc,https://www.linkedin.com/company/hyperbeam-api,API for shared embeddable web browsers,2,False,True,False,philip-scott,https://www.linkedin.com/in/philip-scott,True,High,True,True
Ambareesh Balaji,25509,Hyperbeam,W22,Active,"['Developer Tools', 'eLearning', 'Virtual Reality', 'API', 'Remote Work']","Waterloo, Canada",https://hyperbeam.com?ch=yc,https://www.linkedin.com/company/hyperbeam-api,API for shared embeddable web browsers,2,False,True,False,ambareesh-balaji,https://www.linkedin.com/in/ambareesh-balaji,True,High,True,True
Jeong-Suh Choi,25491,Bobidi,W22,Active,"['AIOps', 'Generative AI', 'Machine Learning', 'NLP', 'AI']","Seoul, South Korea",http://www.bobidi.com,https://www.linkedin.com/company/bobidi-inc/,Bug bounty as a Service for AI,2,True,False,False,jeong-suh-choi,https://www.linkedin.com/in/jeong-suh-choi,True,High,True,True
Soohyun Bae,25491,Bobidi,W22,Active,"['AIOps', 'Generative AI', 'Machine Learning', 'NLP', 'AI']","Seoul, South Korea",http://www.bobidi.com,https://www.linkedin.com/company/bobidi-inc/,Bug bounty as a Service for AI,2,True,False,False,soohyun-bae,https://www.linkedin.com/in/soohyun-bae,True,High,True,True
Pierre Arnoux,25486,Dioptra.ai,W22,Active,"['Developer Tools', 'Machine Learning', 'Computer Vision', 'NLP']",New York,https://dioptra.ai/,https://www.linkedin.com/company/dioptra-ai,The feedback loop for machine learning,3,True,True,False,pierre-arnoux,https://www.linkedin.com/in/pierre-arnoux,True,High,True,True
Jacques Arnoux,25486,Dioptra.ai,W22,Active,"['Developer Tools', 'Machine Learning', 'Computer Vision', 'NLP']",New York,https://dioptra.ai/,https://www.linkedin.com/company/dioptra-ai,The feedback loop for machine learning,3,True,True,False,jacques-arnoux,https://www.linkedin.com/in/jacques-arnoux,True,High,True,True
Farah Gasmi,25486,Dioptra.ai,W22,Active,"['Developer Tools', 'Machine Learning', 'Computer Vision', 'NLP']",New York,https://dioptra.ai/,https://www.linkedin.com/company/dioptra-ai,The feedback loop for machine learning,3,True,True,False,farah-gasmi,https://www.linkedin.com/in/farah-gasmi,True,High,True,True
Jon OBryan,25480,Atlas,W22,Active,"['SaaS', 'B2B']","Dublin, CA",https://www.getatlas.io/,https://www.linkedin.com/company/atlas-support-inc,All-in-one customer support platform built for product insights,2,False,False,True,jon-obryan,https://www.linkedin.com/in/jon-obryan,True,High,True,True
Rahul Asati,25480,Atlas,W22,Active,"['SaaS', 'B2B']","Dublin, CA",https://www.getatlas.io/,https://www.linkedin.com/company/atlas-support-inc,All-in-one customer support platform built for product insights,2,False,False,True,rahul-asati,https://www.linkedin.com/in/rahul-asati,True,High,True,True
Derek Hall,25473,Miggos,W22,Active,"['Fintech', 'Marketplace', 'B2B']","São Paulo, Brazil",https://miggos.com/,https://www.linkedin.com/company/miggosatacado/,Wholesale marketplace for mom & pop clothing shops in LATAM,2,False,False,True,derek-hall,https://www.linkedin.com/in/derek-hall,True,High,True,True
Eduardo Olimpio,25473,Miggos,W22,Active,"['Fintech', 'Marketplace', 'B2B']","São Paulo, Brazil",https://miggos.com/,https://www.linkedin.com/company/miggosatacado/,Wholesale marketplace for mom & pop clothing shops in LATAM,2,False,False,True,eduardo-olimpio,https://www.linkedin.com/in/eduardo-olimpio,True,High,True,True
Beau Hartshorne,25451,Instant Domains,W22,Active,"['SaaS', 'Consumer', 'E-commerce']","Victoria, Canada",https://instantdomains.com/,https://www.linkedin.com/company/instant-ca/,Mobile-first domains for businesses and creators,2,False,False,True,beau-hartshorne,https://www.linkedin.com/in/beau-hartshorne,True,High,True,True
Dirkjan Ochtman,25451,Instant Domains,W22,Active,"['SaaS', 'Consumer', 'E-commerce']","Victoria, Canada",https://instantdomains.com/,https://www.linkedin.com/company/instant-ca/,Mobile-first domains for businesses and creators,2,False,False,True,dirkjan-ochtman,https://www.linkedin.com/in/dirkjan-ochtman,True,High,True,True
Thomas Rivas,25446,Vendoo,W22,Active,"['SaaS', 'E-commerce']","Washington, DC",https://vendoo.co,,We help online sellers manage a sales business on multiple platforms. ,4,False,False,True,thomas-rivas,https://www.linkedin.com/in/thomas-rivas,False,Medium,True,True
Josh Dzime-Assison,25446,Vendoo,W22,Active,"['SaaS', 'E-commerce']","Washington, DC",https://vendoo.co,,We help online sellers manage a sales business on multiple platforms. ,4,False,False,True,josh-dzime-assison,https://www.linkedin.com/in/josh-dzime-assison,False,Medium,True,True
Chris Amador,25446,Vendoo,W22,Active,"['SaaS', 'E-commerce']","Washington, DC",https://vendoo.co,,We help online sellers manage a sales business on multiple platforms. ,4,False,False,True,chris-amador,https://www.linkedin.com/in/chris-amador,False,Medium,True,True
Ben Martinez,25446,Vendoo,W22,Active,"['SaaS', 'E-commerce']","Washington, DC",https://vendoo.co,,We help online sellers manage a sales business on multiple platforms. ,4,False,False,True,ben-martinez,https://www.linkedin.com/in/ben-martinez,False,Medium,True,True
Taiwo Akinropo,25445,Heyfood,W22,Active,"['Marketplace', 'SaaS', 'Consumer']","Ibadan, Nigeria",https://heyfood.africa/,https://www.linkedin.com/company/76521602/,Doordash for Africa,2,False,False,True,taiwo-akinropo,https://www.linkedin.com/in/taiwo-akinropo,True,High,True,True
Demilade Odetara,25445,Heyfood,W22,Active,"['Marketplace', 'SaaS', 'Consumer']","Ibadan, Nigeria",https://heyfood.africa/,https://www.linkedin.com/company/76521602/,Doordash for Africa,2,False,False,True,demilade-odetara,https://www.linkedin.com/in/demilade-odetara,True,High,True,True
Manar Alkassar,25419,Kaso,W22,Active,"['Marketplace', 'Supply Chain', 'Food Tech']","Dubai, United Arab Emirates",https://www.kaso.ai,https://www.linkedin.com/company/kaso-app,B2B platform connecting restaurants with food suppliers,2,True,False,False,manar-alkassar,https://www.linkedin.com/in/manar-alkassar,True,High,True,True
Ahmed Soliman,25419,Kaso,W22,Active,"['Marketplace', 'Supply Chain', 'Food Tech']","Dubai, United Arab Emirates",https://www.kaso.ai,https://www.linkedin.com/company/kaso-app,B2B platform connecting restaurants with food suppliers,2,True,False,False,ahmed-soliman,https://www.linkedin.com/in/ahmed-soliman,True,High,True,True
Robert Thelen,25402,Rownd,W22,Active,"['Developer Tools', 'Security', 'Privacy']","Raleigh, NC",https://rownd.io,https://www.linkedin.com/company/rownd,Killing the login page via instantly authenticated accounts.,3,False,True,False,robert-thelen,https://www.linkedin.com/in/robert-thelen,True,High,True,True
