founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders
'Marshall Johnston'],27154,Caddie,S22,Active,"['SaaS', 'B2B', 'Sales', 'Marketing', 'Enterprise']","Toronto, Canada",http://www.trycaddie.com,https://www.linkedin.com/company/caddie-software,“Contact Sales” Experience for B2B Websites,2
['Alexander Maher',27153,UpLink,S22,Active,"['Documents', 'SaaS', 'B2B', 'Productivity', 'Collaboration']","Washington, DC",https://www.uplinkapp.io,https://www.linkedin.com/company/uplinkapp,"Document Collection Software for Accountants, Auditors, and Lawyers",4
'Alexander Grant',27153,UpLink,S22,Active,"['Documents', 'SaaS', 'B2B', 'Productivity', 'Collaboration']","Washington, DC",https://www.uplinkapp.io,https://www.linkedin.com/company/uplinkapp,"Document Collection Software for Accountants, Auditors, and Lawyers",4
'Brady Ochse',27153,UpLink,S22,Active,"['Documents', 'SaaS', 'B2B', 'Productivity', 'Collaboration']","Washington, DC",https://www.uplinkapp.io,https://www.linkedin.com/company/uplinkapp,"Document Collection Software for Accountants, Auditors, and Lawyers",4
'Nicholas Yarmesch'],27153,UpLink,S22,Active,"['Documents', 'SaaS', 'B2B', 'Productivity', 'Collaboration']","Washington, DC",https://www.uplinkapp.io,https://www.linkedin.com/company/uplinkapp,"Document Collection Software for Accountants, Auditors, and Lawyers",4
['Caleb Peffer',27152,Mendable,S22,Active,"['Developer Tools', 'B2B', 'Customer Support']",Boston,https://www.mendable.ai,https://www.linkedin.com/company/81667139,Allowing developers to search and chat with docs and resources. ,4
'Garrett Frohman',27152,Mendable,S22,Active,"['Developer Tools', 'B2B', 'Customer Support']",Boston,https://www.mendable.ai,https://www.linkedin.com/company/81667139,Allowing developers to search and chat with docs and resources. ,4
'Eric Ciarla',27152,Mendable,S22,Active,"['Developer Tools', 'B2B', 'Customer Support']",Boston,https://www.mendable.ai,https://www.linkedin.com/company/81667139,Allowing developers to search and chat with docs and resources. ,4
'Nicolas Silberstein Camara'],27152,Mendable,S22,Active,"['Developer Tools', 'B2B', 'Customer Support']",Boston,https://www.mendable.ai,https://www.linkedin.com/company/81667139,Allowing developers to search and chat with docs and resources. ,4
['Jp Montoya',27151,Momentu,S22,Active,"['Mental Health Tech', 'SaaS', 'B2B', 'Healthcare', 'HR Tech']","Cali, Colombia",http://www.momentu.co,https://www.linkedin.com/company/momentulatam,Corporate mental health platform for LATAM,2
'Noam Grebler Farras'],27151,Momentu,S22,Active,"['Mental Health Tech', 'SaaS', 'B2B', 'Healthcare', 'HR Tech']","Cali, Colombia",http://www.momentu.co,https://www.linkedin.com/company/momentulatam,Corporate mental health platform for LATAM,2
['Patrick Mc Dougall Sterea',27150,Drip,S22,Active,[],"São Paulo, Brazil",https://dripapp.com.br/,https://www.linkedin.com/company/usedrip/,Shop and pay in installments anywhere ,3
'Paulo Albuquerque',27150,Drip,S22,Active,[],"São Paulo, Brazil",https://dripapp.com.br/,https://www.linkedin.com/company/usedrip/,Shop and pay in installments anywhere ,3
'Bianca Orsini'],27150,Drip,S22,Active,[],"São Paulo, Brazil",https://dripapp.com.br/,https://www.linkedin.com/company/usedrip/,Shop and pay in installments anywhere ,3
['Nathalie Capati',27158,Jasmine Energy,S22,Active,"['Marketplace', 'Crypto / Web3', 'Climate']","Los Angeles, CA",http://www.jasmine.energy,https://www.linkedin.com/company/jasmine-energy/,Jasmine is a decentralized market for climate assets,3
'T. Dalton Combs',27158,Jasmine Energy,S22,Active,"['Marketplace', 'Crypto / Web3', 'Climate']","Los Angeles, CA",http://www.jasmine.energy,https://www.linkedin.com/company/jasmine-energy/,Jasmine is a decentralized market for climate assets,3
'Matt Mayberry'],27158,Jasmine Energy,S22,Active,"['Marketplace', 'Crypto / Web3', 'Climate']","Los Angeles, CA",http://www.jasmine.energy,https://www.linkedin.com/company/jasmine-energy/,Jasmine is a decentralized market for climate assets,3
['Henry Nneji',27147,FoodCourt,S22,Active,"['Ghost Kitchens', 'Consumer', 'Delivery', 'Food Tech']","Lagos, Nigeria",https://www.getfoodcourt.com,https://www.linkedin.com/company/joinco-kitchen/,Virtual Restaurants & Stores for Africa,2
'Paul Adokiye Iruene'],27147,FoodCourt,S22,Active,"['Ghost Kitchens', 'Consumer', 'Delivery', 'Food Tech']","Lagos, Nigeria",https://www.getfoodcourt.com,https://www.linkedin.com/company/joinco-kitchen/,Virtual Restaurants & Stores for Africa,2
['Alan Pham',27146,Sunpia,S22,Active,"['Developer Tools', 'Kubernetes', 'Data Engineering']","San Jose, CA",http://sunpia.io,,Deploy serverless without rewriting code,3
'Ivy Pham',27146,Sunpia,S22,Active,"['Developer Tools', 'Kubernetes', 'Data Engineering']","San Jose, CA",http://sunpia.io,,Deploy serverless without rewriting code,3
'Vikranth Srivatsa'],27146,Sunpia,S22,Active,"['Developer Tools', 'Kubernetes', 'Data Engineering']","San Jose, CA",http://sunpia.io,,Deploy serverless without rewriting code,3
['Milad Moh',27143,Delight,S22,Active,"['Generative AI', 'Machine Learning', 'Consumer', 'Dating', 'AI']",San Francisco,https://delightapp.co/,,The ultimate dating app for relationship seekers,2
'Inaz Novin'],27143,Delight,S22,Active,"['Generative AI', 'Machine Learning', 'Consumer', 'Dating', 'AI']",San Francisco,https://delightapp.co/,,The ultimate dating app for relationship seekers,2
['Ron Fisher',27141,Mesh Analytics,S22,Active,"['SaaS', 'B2B', 'Analytics', 'Marketing']",New York,https://withmesh.com,https://www.linkedin.com/company/withmesh/,AI-powered revenue analytics & attribution for B2B,3
'Vivek Sudarsan',27141,Mesh Analytics,S22,Active,"['SaaS', 'B2B', 'Analytics', 'Marketing']",New York,https://withmesh.com,https://www.linkedin.com/company/withmesh/,AI-powered revenue analytics & attribution for B2B,3
'Mike Wang'],27141,Mesh Analytics,S22,Active,"['SaaS', 'B2B', 'Analytics', 'Marketing']",New York,https://withmesh.com,https://www.linkedin.com/company/withmesh/,AI-powered revenue analytics & attribution for B2B,3
['Alberto Gimeno',27142,Invofox,S22,Active,"['Artificial Intelligence', 'Fintech']","Madrid, Spain",https://invofox.ai/,https://www.linkedin.com/company/invofox/,Automatic invoice data extraction for software companies,3
'Carmelo Juanes',27142,Invofox,S22,Active,"['Artificial Intelligence', 'Fintech']","Madrid, Spain",https://invofox.ai/,https://www.linkedin.com/company/invofox/,Automatic invoice data extraction for software companies,3
'Adrian Ramirez'],27142,Invofox,S22,Active,"['Artificial Intelligence', 'Fintech']","Madrid, Spain",https://invofox.ai/,https://www.linkedin.com/company/invofox/,Automatic invoice data extraction for software companies,3
['Prashant Upadhyay',27137,Excheqr,S22,Active,"['DeFi', 'SaaS', 'Crypto / Web3', 'B2B', 'DAO']",San Francisco,https://www.excheqr.xyz,https://www.linkedin.com/company/excheqr/,All-in-one platform to manage your crypto treasury,3
'Vivek Kumar',27137,Excheqr,S22,Active,"['DeFi', 'SaaS', 'Crypto / Web3', 'B2B', 'DAO']",San Francisco,https://www.excheqr.xyz,https://www.linkedin.com/company/excheqr/,All-in-one platform to manage your crypto treasury,3
'Tanmay Chaudhari'],27137,Excheqr,S22,Active,"['DeFi', 'SaaS', 'Crypto / Web3', 'B2B', 'DAO']",San Francisco,https://www.excheqr.xyz,https://www.linkedin.com/company/excheqr/,All-in-one platform to manage your crypto treasury,3
['Alvaro Sosa',27140,Hero,S22,Active,"['Fintech', 'SaaS']","Panama City, Panama",https://www.herofacturas.com/,https://www.linkedin.com/company/herofacturas/,Bill.com for Latam,2
'Fernando Varela'],27140,Hero,S22,Active,"['Fintech', 'SaaS']","Panama City, Panama",https://www.herofacturas.com/,https://www.linkedin.com/company/herofacturas/,Bill.com for Latam,2
['Morẹ́Nikẹ́ Ọláòṣebìkan'],27124,KemNet,S22,Active,"['Marketplace', 'B2B', 'Digital Health', 'E-commerce', 'Therapeutics']","Edmonton, Canada",https://kemnet.ca/,,KemNet supplies reformulated drugs for specific groups of patients.,1
['Sidney Rema',27108,Patika,S22,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Nairobi, Kenya",https://www.patika.africa,https://www.linkedin.com/company/patika-africa/,Simple Receivable Automation & Payments for Africa’s SMBs,2
'Phelix Juma'],27108,Patika,S22,Active,"['Fintech', 'SaaS', 'Payments', 'B2B']","Nairobi, Kenya",https://www.patika.africa,https://www.linkedin.com/company/patika-africa/,Simple Receivable Automation & Payments for Africa’s SMBs,2
['Antonis Mitropoulos',27109,HOMLI,S22,Active,"['Machine Learning', 'Real Estate', 'Consumer', 'Proptech', 'AI']",New York,https://thehomli.com,https://www.linkedin.com/company/homli/,Modern real estate brokerage for Europe,3
'Nikos Legbelos',27109,HOMLI,S22,Active,"['Machine Learning', 'Real Estate', 'Consumer', 'Proptech', 'AI']",New York,https://thehomli.com,https://www.linkedin.com/company/homli/,Modern real estate brokerage for Europe,3
'Tim Ioannidis'],27109,HOMLI,S22,Active,"['Machine Learning', 'Real Estate', 'Consumer', 'Proptech', 'AI']",New York,https://thehomli.com,https://www.linkedin.com/company/homli/,Modern real estate brokerage for Europe,3
['Chandler Rogers',27095,Relay,S22,Active,"['Mental Health Tech', 'Health Tech', 'Community']","Salt Lake City, UT",https://www.joinrelay.app,https://www.linkedin.com/company/joinrelayapp/,Peer support to overcome addiction – the modern AA ,3
'Jace Kendrick',27095,Relay,S22,Active,"['Mental Health Tech', 'Health Tech', 'Community']","Salt Lake City, UT",https://www.joinrelay.app,https://www.linkedin.com/company/joinrelayapp/,Peer support to overcome addiction – the modern AA ,3
'Nicholas Van Slooten'],27095,Relay,S22,Active,"['Mental Health Tech', 'Health Tech', 'Community']","Salt Lake City, UT",https://www.joinrelay.app,https://www.linkedin.com/company/joinrelayapp/,Peer support to overcome addiction – the modern AA ,3
['Christopher Chae',27096,Relate,S22,Active,"['SaaS', 'B2B', 'Sales', 'CRM']",San Francisco,https://www.relate.so/,https://www.linkedin.com/company/relatecrm/,Simple sales CRM for startups and SMBs.,3
'Sangyong Jung',27096,Relate,S22,Active,"['SaaS', 'B2B', 'Sales', 'CRM']",San Francisco,https://www.relate.so/,https://www.linkedin.com/company/relatecrm/,Simple sales CRM for startups and SMBs.,3
'Arthur (Hyun June) Kim'],27096,Relate,S22,Active,"['SaaS', 'B2B', 'Sales', 'CRM']",San Francisco,https://www.relate.so/,https://www.linkedin.com/company/relatecrm/,Simple sales CRM for startups and SMBs.,3
['Alex Wolf',27092,Lamin Labs,S22,Active,"['Developer Tools', 'Machine Learning', 'B2B', 'Biotech', 'Data Engineering']","Munich, Germany",https://lamin.ai,https://www.linkedin.com/company/lamin-labs,Data infrastructure for biology,2
'Sunny Sun'],27092,Lamin Labs,S22,Active,"['Developer Tools', 'Machine Learning', 'B2B', 'Biotech', 'Data Engineering']","Munich, Germany",https://lamin.ai,https://www.linkedin.com/company/lamin-labs,Data infrastructure for biology,2
['Amer Baroudi',27094,Masref,S22,Active,"['Fintech', 'Neobank']","London, United Kingdom",https://www.masref.ch,https://www.linkedin.com/company/masref/,Offshore accounts for people in distressed economies.,3
'Abdallah Abuhashem',27094,Masref,S22,Active,"['Fintech', 'Neobank']","London, United Kingdom",https://www.masref.ch,https://www.linkedin.com/company/masref/,Offshore accounts for people in distressed economies.,3
'Edward Yee'],27094,Masref,S22,Active,"['Fintech', 'Neobank']","London, United Kingdom",https://www.masref.ch,https://www.linkedin.com/company/masref/,Offshore accounts for people in distressed economies.,3
['Jonathan Aeschlimann',27097,Findly,S22,Active,"['Artificial Intelligence', 'Generative AI', 'B2B', 'Chatbot', 'Data Engineering']",,https://www.findly.ai/join,https://www.linkedin.com/company/findlyai,ChatGPT for Data Analysis,3
'Lourenço Maciel',27097,Findly,S22,Active,"['Artificial Intelligence', 'Generative AI', 'B2B', 'Chatbot', 'Data Engineering']",,https://www.findly.ai/join,https://www.linkedin.com/company/findlyai,ChatGPT for Data Analysis,3
'Pedro Nascimento'],27097,Findly,S22,Active,"['Artificial Intelligence', 'Generative AI', 'B2B', 'Chatbot', 'Data Engineering']",,https://www.findly.ai/join,https://www.linkedin.com/company/findlyai,ChatGPT for Data Analysis,3
['Andrea Bonapersona',27091,Trendex - Own the stars,S22,Active,"['Fintech', 'Sports Tech', 'Gaming']","Paris, France",https://trendex.tech,https://www.linkedin.com/company/74065663,Transforming billions of fans into active participants in the journey…,2
'Jean-Joseph Mariani'],27091,Trendex - Own the stars,S22,Active,"['Fintech', 'Sports Tech', 'Gaming']","Paris, France",https://trendex.tech,https://www.linkedin.com/company/74065663,Transforming billions of fans into active participants in the journey…,2
['Chaitanya Sarda',27086,AiPrise,S22,Active,"['Fintech', 'B2B', 'Identity', 'Compliance', 'Regtech']","Santa Clara, CA",https://aiprise.com/,https://www.linkedin.com/company/82286398,Global KYC and KYB Platform ,2
'Rushabh Shah'],27086,AiPrise,S22,Active,"['Fintech', 'B2B', 'Identity', 'Compliance', 'Regtech']","Santa Clara, CA",https://aiprise.com/,https://www.linkedin.com/company/82286398,Global KYC and KYB Platform ,2
['Anurag Dixit',27090,Hiresure.ai,S22,Active,"['SaaS', 'Human Resources', 'B2B', 'HR Tech']","Bengaluru, India",https://www.hiresure.ai/,https://in.linkedin.com/company/hiresure,Pave for India to Benchmark Compensation & Predict Offer Declines,3
'Ramesh Konatham',27090,Hiresure.ai,S22,Active,"['SaaS', 'Human Resources', 'B2B', 'HR Tech']","Bengaluru, India",https://www.hiresure.ai/,https://in.linkedin.com/company/hiresure,Pave for India to Benchmark Compensation & Predict Offer Declines,3
'Anshul Mishra'],27090,Hiresure.ai,S22,Active,"['SaaS', 'Human Resources', 'B2B', 'HR Tech']","Bengaluru, India",https://www.hiresure.ai/,https://in.linkedin.com/company/hiresure,Pave for India to Benchmark Compensation & Predict Offer Declines,3
['Nathaniel Ventura',27055,Blacktop Hoops by Vinci Games,S22,Active,"['Virtual Reality', 'Consumer', 'Gaming', 'Metaverse']","Berkeley, CA",https://blacktophoopsvr.com/,https://www.linkedin.com/company/76188044,Electronic Arts for VR sports games. ,2
'Maciej Szcześnik'],27055,Blacktop Hoops by Vinci Games,S22,Active,"['Virtual Reality', 'Consumer', 'Gaming', 'Metaverse']","Berkeley, CA",https://blacktophoopsvr.com/,https://www.linkedin.com/company/76188044,Electronic Arts for VR sports games. ,2
['Brain Xiang',27085,Roforco,S22,Active,['Gaming'],"London, United Kingdom",https://www.roforco.com/,https://www.linkedin.com/company/roforco,YCombinator for Roblox games,2
"""Artem 'Tom' Middleton""]",27085,Roforco,S22,Active,['Gaming'],"London, United Kingdom",https://www.roforco.com/,https://www.linkedin.com/company/roforco,YCombinator for Roblox games,2
['Idan Shahar',27078,Wand,S22,Active,"['Solar Power', 'Real Estate', 'Climate', 'ClimateTech']","Tel Aviv-Yafo, Israel",https://,,We enable landlords to generate income from solar panels.,2
'Itai Peri'],27078,Wand,S22,Active,"['Solar Power', 'Real Estate', 'Climate', 'ClimateTech']","Tel Aviv-Yafo, Israel",https://,,We enable landlords to generate income from solar panels.,2
['Christopher Howard',27054,Ekho Dealer,S22,Active,"['Auto Commerce', 'SaaS', 'B2B']",New York,https://www.ekhodealer.com,https://www.linkedin.com/company/ekho-dealer,"Enabling manufacturers to sell vehicles D2C online, like Tesla does",2
'Rowan Mockler'],27054,Ekho Dealer,S22,Active,"['Auto Commerce', 'SaaS', 'B2B']",New York,https://www.ekhodealer.com,https://www.linkedin.com/company/ekho-dealer,"Enabling manufacturers to sell vehicles D2C online, like Tesla does",2
['Tom Bachant',27051,Unthread,S22,Active,"['B2B', 'Messaging', 'Customer Success']",New York,https://unthread.io,https://linkedin.com/company/unthreadio,Slack-native customer support platform,2
'Jake Mccloskey'],27051,Unthread,S22,Active,"['B2B', 'Messaging', 'Customer Success']",New York,https://unthread.io,https://linkedin.com/company/unthreadio,Slack-native customer support platform,2
['Nate Hamet',27052,Quindar,S22,Active,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']","Denver, CO",https://www.quindar.space,https://www.linkedin.com/company/quindarspace,"Streamline and automate satellite design, test, and operations.",6
'Sunny Bhagavathula',27052,Quindar,S22,Active,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']","Denver, CO",https://www.quindar.space,https://www.linkedin.com/company/quindarspace,"Streamline and automate satellite design, test, and operations.",6
'David Lawrence',27052,Quindar,S22,Active,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']","Denver, CO",https://www.quindar.space,https://www.linkedin.com/company/quindarspace,"Streamline and automate satellite design, test, and operations.",6
'Zach Meza',27052,Quindar,S22,Active,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']","Denver, CO",https://www.quindar.space,https://www.linkedin.com/company/quindarspace,"Streamline and automate satellite design, test, and operations.",6
'Shaishav Parekh',27052,Quindar,S22,Active,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']","Denver, CO",https://www.quindar.space,https://www.linkedin.com/company/quindarspace,"Streamline and automate satellite design, test, and operations.",6
'Matt Regan'],27052,Quindar,S22,Active,"['SaaS', 'Space Exploration', 'Satellites', 'Aerospace']","Denver, CO",https://www.quindar.space,https://www.linkedin.com/company/quindarspace,"Streamline and automate satellite design, test, and operations.",6
['Gajendra Khatri',27048,Payfura,S22,Active,"['DeFi', 'Fintech', 'SaaS', 'Crypto / Web3', 'Payments']","Delaware City, DE",https://www.payfura.com,https://www.linkedin.com/company/payfura/,Global payment gateway to buy/sell crypto,2
'Sagar Agarwal'],27048,Payfura,S22,Active,"['DeFi', 'Fintech', 'SaaS', 'Crypto / Web3', 'Payments']","Delaware City, DE",https://www.payfura.com,https://www.linkedin.com/company/payfura/,Global payment gateway to buy/sell crypto,2
['Antonia San Martin',27047,Plutto,S22,Active,"['Fintech', 'Identity', 'Latin America', 'Enterprise Software']","Santiago, Chile",https://getplutto.com/,https://www.linkedin.com/company/plutto,Verify and validate business customers in minutes for LatAm.,3
'Ignacio Márquez',27047,Plutto,S22,Active,"['Fintech', 'Identity', 'Latin America', 'Enterprise Software']","Santiago, Chile",https://getplutto.com/,https://www.linkedin.com/company/plutto,Verify and validate business customers in minutes for LatAm.,3
'Felipe Domínguez'],27047,Plutto,S22,Active,"['Fintech', 'Identity', 'Latin America', 'Enterprise Software']","Santiago, Chile",https://getplutto.com/,https://www.linkedin.com/company/plutto,Verify and validate business customers in minutes for LatAm.,3
['Segun Adeyemi',27049,Anchor,S22,Active,"['Banking as a Service', 'Fintech', 'Payments', 'B2B', 'API']","Lagos, Nigeria",https://getanchor.co/,https://www.linkedin.com/company/getanchor/,Banking-as-a-service platform for Africa,3
'Gbekeloluwa Olufotebi',27049,Anchor,S22,Active,"['Banking as a Service', 'Fintech', 'Payments', 'B2B', 'API']","Lagos, Nigeria",https://getanchor.co/,https://www.linkedin.com/company/getanchor/,Banking-as-a-service platform for Africa,3
'Olamide Sobowale'],27049,Anchor,S22,Active,"['Banking as a Service', 'Fintech', 'Payments', 'B2B', 'API']","Lagos, Nigeria",https://getanchor.co/,https://www.linkedin.com/company/getanchor/,Banking-as-a-service platform for Africa,3
['Alexander Kuebel',27050,Kombo,S22,Active,[],"Berlin, Germany",https://kombo.dev,https://www.linkedin.com/company/kombo-api,"Unified API for HR, payroll and recruiting software",4
'Fabian Rothfuß',27050,Kombo,S22,Active,[],"Berlin, Germany",https://kombo.dev,https://www.linkedin.com/company/kombo-api,"Unified API for HR, payroll and recruiting software",4
'Niklas Higi',27050,Kombo,S22,Active,[],"Berlin, Germany",https://kombo.dev,https://www.linkedin.com/company/kombo-api,"Unified API for HR, payroll and recruiting software",4
'Aike Hillbrands'],27050,Kombo,S22,Active,[],"Berlin, Germany",https://kombo.dev,https://www.linkedin.com/company/kombo-api,"Unified API for HR, payroll and recruiting software",4
['Shaan Franchi',27046,Hostfi,S22,Active,['Neobank'],New York,https://gethostfi.com,https://www.linkedin.com/company/hostfi,Smart banking for vacation rental managers,2
'Aviraj Singh'],27046,Hostfi,S22,Active,['Neobank'],New York,https://gethostfi.com,https://www.linkedin.com/company/hostfi,Smart banking for vacation rental managers,2
['Nelson Munoz',27045,Ruffo,S22,Active,"['Fintech', 'Real Estate', 'LegalTech', 'Proptech']",San Francisco,https://www.ruffo.com,https://www.linkedin.com/company/ruffoinc,Cross-border real estate transactions made easy,3
'Noe Branagan',27045,Ruffo,S22,Active,"['Fintech', 'Real Estate', 'LegalTech', 'Proptech']",San Francisco,https://www.ruffo.com,https://www.linkedin.com/company/ruffoinc,Cross-border real estate transactions made easy,3
'Luis Pellerano'],27045,Ruffo,S22,Active,"['Fintech', 'Real Estate', 'LegalTech', 'Proptech']",San Francisco,https://www.ruffo.com,https://www.linkedin.com/company/ruffoinc,Cross-border real estate transactions made easy,3
['Austin Mccoy',27042,Artemis Labs,S22,Active,"['Developer Tools', 'SaaS', 'B2B']",San Francisco,https://www.umbriacms.com/,,Building Something New...,3
'Kyle Hooten',27042,Artemis Labs,S22,Active,"['Developer Tools', 'SaaS', 'B2B']",San Francisco,https://www.umbriacms.com/,,Building Something New...,3
'Manvir Singh'],27042,Artemis Labs,S22,Active,"['Developer Tools', 'SaaS', 'B2B']",San Francisco,https://www.umbriacms.com/,,Building Something New...,3
['Aahan Sawhney',27041,Feather,S22,Active,"['Banking as a Service', 'Fintech', 'B2B', 'Infrastructure']","Seattle, WA",https://featherhq.com,https://www.linkedin.com/company/feather-hq/,Embed retirement accounts into any product,2
'Saurabh Jain'],27041,Feather,S22,Active,"['Banking as a Service', 'Fintech', 'B2B', 'Infrastructure']","Seattle, WA",https://featherhq.com,https://www.linkedin.com/company/feather-hq/,Embed retirement accounts into any product,2
['Dan Goodman',27039,Tangia,S22,Active,"['Payments', 'Live', 'Creator Economy']","Wilmington, DE",https://tangia.co,https://www.linkedin.com/company/ultimate-tournament/,A toolset for gamers to engage and monetize their live audience,2
'Alex Pickett'],27039,Tangia,S22,Active,"['Payments', 'Live', 'Creator Economy']","Wilmington, DE",https://tangia.co,https://www.linkedin.com/company/ultimate-tournament/,A toolset for gamers to engage and monetize their live audience,2
['Ian Eaves'],27040,Grai,S22,Active,"['Developer Tools', 'SaaS', 'Analytics', 'Open Source', 'Data Engineering']",San Francisco,https://www.grai.io,https://www.linkedin.com/company/grai-io/,Open source version control for metadata,1
['Deepak Singla',27038,Fini,S22,Active,"['Artificial Intelligence', 'Machine Learning', 'Robotic Process Automation', 'SaaS', 'B2B']","Amsterdam, Netherlands",https://www.usefini.com,https://www.linkedin.com/company/usefini,Proactively solve customer issues with AI,2
'Hakim Khalafi'],27038,Fini,S22,Active,"['Artificial Intelligence', 'Machine Learning', 'Robotic Process Automation', 'SaaS', 'B2B']","Amsterdam, Netherlands",https://www.usefini.com,https://www.linkedin.com/company/usefini,Proactively solve customer issues with AI,2
['Dima Goncharov',27037,Metriport,S22,Active,"['Developer Tools', 'B2B', 'Digital Health', 'Healthcare', 'API']",San Francisco,https://metriport.com/,https://www.linkedin.com/company/80365638,Open-source universal API for healthcare data.,2
'Colin Elsinga'],27037,Metriport,S22,Active,"['Developer Tools', 'B2B', 'Digital Health', 'Healthcare', 'API']",San Francisco,https://metriport.com/,https://www.linkedin.com/company/80365638,Open-source universal API for healthcare data.,2
['Daniel Gomari'],26912,iollo,S22,Active,"['Generative AI', 'Health Tech', 'Biotech', 'Enterprise', 'AI']",San Francisco,https://www.iollo.com/,https://www.linkedin.com/company/iollo/,At-home metabolomics test for healthy lifespan extension,1
['Max Keenan',26913,Needl,S22,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Productivity']","Seattle, WA",https://needl.tech,https://www.linkedin.com/company/needlhq/,One app to search them all,2
'James Liu'],26913,Needl,S22,Active,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'Productivity']","Seattle, WA",https://needl.tech,https://www.linkedin.com/company/needlhq/,One app to search them all,2
['Gwanygha’A Gana',26907,Garage,S22,Active,"['Auto Commerce', 'Marketplace', 'Transportation']","Accra, Ghana",https://www.garagemobility.com/,https://www.linkedin.com/company/garage-mobility/,Auto parts marketplace for Africa,2
'Cedric Foudjet'],26907,Garage,S22,Active,"['Auto Commerce', 'Marketplace', 'Transportation']","Accra, Ghana",https://www.garagemobility.com/,https://www.linkedin.com/company/garage-mobility/,Auto parts marketplace for Africa,2
['Femi Aluko',26903,Chowdeck,S22,Active,['Logistics'],"Lagos, Nigeria",https://chowdeck.com,https://ng.linkedin.com/company/chowdeck,On-demand food delivery for Africa,3
'Olumide Ojo',26903,Chowdeck,S22,Active,['Logistics'],"Lagos, Nigeria",https://chowdeck.com,https://ng.linkedin.com/company/chowdeck,On-demand food delivery for Africa,3
'Lanre Yusuf'],26903,Chowdeck,S22,Active,['Logistics'],"Lagos, Nigeria",https://chowdeck.com,https://ng.linkedin.com/company/chowdeck,On-demand food delivery for Africa,3
['Sibesh Kar',26902,Maya Labs,S22,Active,"['Generative AI', 'Robotic Process Automation', 'B2B', 'AI']","Bengaluru, India",https://mayalabs.io,,Program machines using natural language.,2
'Shubham Mishra'],26902,Maya Labs,S22,Active,"['Generative AI', 'Robotic Process Automation', 'B2B', 'AI']","Bengaluru, India",https://mayalabs.io,,Program machines using natural language.,2
['Bryan Houlton',26899,Manatee,S22,Active,"['B2B', 'Sales']","College Park, MD",https://www.trymanatee.com/?utm_source=bookface,https://www.linkedin.com/company/manatee-a7s/,DocSend for demos.,2
'Ryan Downing'],26899,Manatee,S22,Active,"['B2B', 'Sales']","College Park, MD",https://www.trymanatee.com/?utm_source=bookface,https://www.linkedin.com/company/manatee-a7s/,DocSend for demos.,2
['Daniel Putzer',26900,Pluralith,S22,Active,"['Developer Tools', 'DevSecOps', 'SaaS']",New York,https://www.pluralith.com,https://www.linkedin.com/company/pluralith,Automated infrastructure compliance and documentation,2
'Philipp Weber'],26900,Pluralith,S22,Active,"['Developer Tools', 'DevSecOps', 'SaaS']",New York,https://www.pluralith.com,https://www.linkedin.com/company/pluralith,Automated infrastructure compliance and documentation,2
['Tzachi Davidovich',26901,FlyCode,S22,Active,"['Developer Tools', 'SaaS', 'Productivity', 'Collaboration']",New York,https://www.flycode.com,https://www.linkedin.com/company/flycodehq,FlyCode streamlines the way you build products,3
'Etai Avrahami',26901,FlyCode,S22,Active,"['Developer Tools', 'SaaS', 'Productivity', 'Collaboration']",New York,https://www.flycode.com,https://www.linkedin.com/company/flycodehq,FlyCode streamlines the way you build products,3
'Jake Vacovec'],26901,FlyCode,S22,Active,"['Developer Tools', 'SaaS', 'Productivity', 'Collaboration']",New York,https://www.flycode.com,https://www.linkedin.com/company/flycodehq,FlyCode streamlines the way you build products,3
['Sasha Medvedovsky',26898,Diversion,S22,Active,"['Developer Tools', 'DevSecOps', 'SaaS', 'Enterprise']","Tel Aviv-Yafo, Israel",https://diversion.dev,https://www.linkedin.com/company/79021186,"A scalable, cloud-native Git alternative",2
'Egal Lazarev'],26898,Diversion,S22,Active,"['Developer Tools', 'DevSecOps', 'SaaS', 'Enterprise']","Tel Aviv-Yafo, Israel",https://diversion.dev,https://www.linkedin.com/company/79021186,"A scalable, cloud-native Git alternative",2
['Blesson Abraham',26897,Cambio,S22,Active,"['Fintech', 'Consumer', 'Social']","Chicago, IL",http://www.cambiomoney.com,https://www.linkedin.com/company/cambiomoney/,Mobile app helping financially responsible consumers repair bad credit,2
'Jay Patel'],26897,Cambio,S22,Active,"['Fintech', 'Consumer', 'Social']","Chicago, IL",http://www.cambiomoney.com,https://www.linkedin.com/company/cambiomoney/,Mobile app helping financially responsible consumers repair bad credit,2
['Faza Fahleraz',26890,Payable,S22,Active,"['Fintech', 'Payments']","Jakarta, Indonesia",https://www.payable.id,https://www.linkedin.com/company/payableid/,No-code online payment collection for Indonesian businesses.,3
