founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Joseph Sciarrino,25738,Hydra,W22,Active,"['Developer Tools', 'Analytics', 'Open Source', 'Data Engineering']",San Francisco,https://hydra.so,https://www.linkedin.com/company/hydradatabase,Fast analytics on Postgres,2,False,True,False,joseph-sciarrino,https://www.linkedin.com/in/joseph-sciarrino,True,High,True,True
Jd Dance,25738,Hydra,W22,Active,"['Developer Tools', 'Analytics', 'Open Source', 'Data Engineering']",San Francisco,https://hydra.so,https://www.linkedin.com/company/hydradatabase,Fast analytics on Postgres,2,False,True,False,jd-dance,https://www.linkedin.com/in/jd-dance,True,High,True,True
Govinda Upadhyay,25733,SmartHelio,W22,Active,"['Solar Power', 'Climate']","Lausanne, Switzerland",https://www.smarthelio.com/,https://www.linkedin.com/company/29293626/admin/,Software to prevent downtime in a solar plant,2,False,False,False,govinda-upadhyay,https://www.linkedin.com/in/govinda-upadhyay,True,High,True,False
Neeraj Dasila,25733,SmartHelio,W22,Active,"['Solar Power', 'Climate']","Lausanne, Switzerland",https://www.smarthelio.com/,https://www.linkedin.com/company/29293626/admin/,Software to prevent downtime in a solar plant,2,False,False,False,neeraj-dasila,https://www.linkedin.com/in/neeraj-dasila,True,High,True,False
Siamak Freydoonnejad,25732,Campfire,W22,Active,"['Team Collaboration', 'Remote', 'Social']","Toronto, Canada",https://campfire.to,https://www.linkedin.com/company/campfireinc,Actually fun remote team socials,2,False,False,False,siamak-freydoonnejad,https://www.linkedin.com/in/siamak-freydoonnejad,True,High,True,False
Sina Zargaran,25732,Campfire,W22,Active,"['Team Collaboration', 'Remote', 'Social']","Toronto, Canada",https://campfire.to,https://www.linkedin.com/company/campfireinc,Actually fun remote team socials,2,False,False,False,sina-zargaran,https://www.linkedin.com/in/sina-zargaran,True,High,True,False
Rahul Mallapur,25730,Blitzllama,W22,Active,['SaaS'],"Bengaluru, India",https://www.blitzllama.com/,https://www.linkedin.com/company/blitz-llama,A platform to collect and analyze in-product user feedback,3,False,False,True,rahul-mallapur,https://www.linkedin.com/in/rahul-mallapur,True,High,True,True
Joel Koshy,25730,Blitzllama,W22,Active,['SaaS'],"Bengaluru, India",https://www.blitzllama.com/,https://www.linkedin.com/company/blitz-llama,A platform to collect and analyze in-product user feedback,3,False,False,True,joel-koshy,https://www.linkedin.com/in/joel-koshy,True,High,True,True
Bently Nixon,25730,Blitzllama,W22,Active,['SaaS'],"Bengaluru, India",https://www.blitzllama.com/,https://www.linkedin.com/company/blitz-llama,A platform to collect and analyze in-product user feedback,3,False,False,True,bently-nixon,https://www.linkedin.com/in/bently-nixon,True,High,True,True
Phillip Aubrey,25728,Yunit Inc,W22,Active,['Investing'],"Oakland, CA",https://yunit.co/,,Yunit is the app for investment groups,1,False,False,False,phillip-aubrey,https://www.linkedin.com/in/phillip-aubrey,False,Medium,True,False
David Hayes,25731,Demo Gorilla,W22,Active,"['SaaS', 'Sales']",San Francisco,https://demogorilla.com/,https://www.linkedin.com/company/demogorilla,Make all your live SaaS demos impactful: close more ARR faster,2,False,False,True,david-hayes,https://www.linkedin.com/in/david-hayes,True,High,True,True
Manu Zope,25731,Demo Gorilla,W22,Active,"['SaaS', 'Sales']",San Francisco,https://demogorilla.com/,https://www.linkedin.com/company/demogorilla,Make all your live SaaS demos impactful: close more ARR faster,2,False,False,True,manu-zope,https://www.linkedin.com/in/manu-zope,True,High,True,True
Daniel Afolayan,25727,"Sendme, Inc",W22,Active,"['Artificial Intelligence', 'E-commerce', 'Food Tech']","Ibadan, Nigeria",http://www.sendme.ng,https://www.linkedin.com/company/sendme-ng/,On demand provider of meat to households and food businesses,1,True,False,False,daniel-afolayan,https://www.linkedin.com/in/daniel-afolayan,True,High,True,True
Arcadiy Golubovich,25725,Argo,W22,Active,"['Crypto / Web3', 'Consumer', 'Entertainment', 'Social', 'Infrastructure']","Los Angeles, CA",https://Argo.LA,https://www.linkedin.com/company/43319673,A social streaming platform powered by creators and fans ,1,True,True,False,arcadiy-golubovich,https://www.linkedin.com/in/arcadiy-golubovich,True,High,True,True
Kayode Disu,25726,Vendy,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://vendy.money,https://www.linkedin.com/company/vendy-inc/,Enabling offline payments in Africa,2,False,False,True,kayode-disu,https://www.linkedin.com/in/kayode-disu,True,High,True,True
Peter Ekunkoya,25726,Vendy,W22,Active,"['Fintech', 'Payments', 'B2B']","Lagos, Nigeria",https://vendy.money,https://www.linkedin.com/company/vendy-inc/,Enabling offline payments in Africa,2,False,False,True,peter-ekunkoya,https://www.linkedin.com/in/peter-ekunkoya,True,High,True,True
Austin Petersen,25724,Lovage,W22,Active,"['SaaS', 'B2B', 'Productivity']","Lehi, UT",https://getlovage.com,https://www.linkedin.com/company/lovage-labs,"Smart, virtual receptionists for local businesses.",3,False,False,True,austin-petersen,https://www.linkedin.com/in/austin-petersen,True,High,True,True
Robert Hinckley,25724,Lovage,W22,Active,"['SaaS', 'B2B', 'Productivity']","Lehi, UT",https://getlovage.com,https://www.linkedin.com/company/lovage-labs,"Smart, virtual receptionists for local businesses.",3,False,False,True,robert-hinckley,https://www.linkedin.com/in/robert-hinckley,True,High,True,True
Alexander Steffen,25724,Lovage,W22,Active,"['SaaS', 'B2B', 'Productivity']","Lehi, UT",https://getlovage.com,https://www.linkedin.com/company/lovage-labs,"Smart, virtual receptionists for local businesses.",3,False,False,True,alexander-steffen,https://www.linkedin.com/in/alexander-steffen,True,High,True,True
Mark Fischel,25723,Aklimate,W22,Active,"['SaaS', 'B2B', 'Climate']","London, United Kingdom",https://www.getaklimate.com/,https://www.linkedin.com/company/aklimate,Software for enterprises to track and reduce supply chain emissions,2,False,False,True,mark-fischel,https://www.linkedin.com/in/mark-fischel,True,High,True,True
Will Taylor,25723,Aklimate,W22,Active,"['SaaS', 'B2B', 'Climate']","London, United Kingdom",https://www.getaklimate.com/,https://www.linkedin.com/company/aklimate,Software for enterprises to track and reduce supply chain emissions,2,False,False,True,will-taylor,https://www.linkedin.com/in/will-taylor,True,High,True,True
Eduardo Ortiz De Lanzagorta Gonzalez,25722,Fuell,W22,Active,['Fintech'],"Madrid, Spain",https://getfuell.com/,https://www.linkedin.com/company/fuell-corporate-cards,All-in-one expense management automation solution,1,False,False,False,eduardo-ortiz-de-lanzagorta-gonzalez,https://www.linkedin.com/in/eduardo-ortiz-de-lanzagorta-gonzalez,True,High,True,False
Felix Manford,25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4,False,False,False,felix-manford,https://www.linkedin.com/in/felix-manford,True,High,True,False
Primerose Katena,25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4,False,False,False,primerose-katena,https://www.linkedin.com/in/primerose-katena,True,High,True,False
Derrick Mungai,25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4,False,False,False,derrick-mungai,https://www.linkedin.com/in/derrick-mungai,True,High,True,False
Evans Darbo Boateng,25721,Tendo,W22,Active,"['Fintech', 'Marketplace', 'Logistics', 'Social', 'E-commerce']","Lagos, Nigeria",https://tendo.app/,https://www.linkedin.com/company/tendohq,Meesho for Africa - Enabling Africans to sell online with zero capital,4,False,False,False,evans-darbo-boateng,https://www.linkedin.com/in/evans-darbo-boateng,True,High,True,False
Andrew Airelobhegbe,25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4,False,False,False,andrew-airelobhegbe,https://www.linkedin.com/in/andrew-airelobhegbe,True,High,True,False
Impact Airelobhegbe,25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4,False,False,False,impact-airelobhegbe,https://www.linkedin.com/in/impact-airelobhegbe,True,High,True,False
Godstime Asine,25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4,False,False,False,godstime-asine,https://www.linkedin.com/in/godstime-asine,True,High,True,False
Praise Osagie,25717,Lenco,W22,Active,"['Banking as a Service', 'Fintech']","Lagos, Nigeria",https://lenco.co,https://www.linkedin.com/company/lencobank,Pan-African digital bank for Africa's 50m businesses,4,False,False,False,praise-osagie,https://www.linkedin.com/in/praise-osagie,True,High,True,False
Subomi Oluwalana,25720,Convoy,W22,Active,"['Developer Tools', 'B2B', 'Open Source']","Lagos, Nigeria",https://getconvoy.io,https://www.linkedin.com/company/convoy-webhooks/,Webhooks Gateway for outgoing and incoming webhooks.,2,False,True,True,subomi-oluwalana,https://www.linkedin.com/in/subomi-oluwalana,True,High,True,True
Emmanuel Aina,25720,Convoy,W22,Active,"['Developer Tools', 'B2B', 'Open Source']","Lagos, Nigeria",https://getconvoy.io,https://www.linkedin.com/company/convoy-webhooks/,Webhooks Gateway for outgoing and incoming webhooks.,2,False,True,True,emmanuel-aina,https://www.linkedin.com/in/emmanuel-aina,True,High,True,True
Kashif Saleem,25715,SubscriptionFlow,W22,Active,"['AIOps', 'Fintech', 'SaaS']",San Francisco,http://www.subscriptionflow.com,https://www.linkedin.com/company/subscription-flow/,AI based Customizable Subscription & Revenue Management Platform,1,True,False,True,kashif-saleem,https://www.linkedin.com/in/kashif-saleem,True,High,True,True
Tobi Ololade,25716,Dojah Inc,W22,Active,"['Fintech', 'SaaS', 'Identity', 'AI']",San Francisco,https://www.dojah.io,https://www.linkedin.com/company/dojah,Prevent Fraud and Onboard Users Fatster,2,True,False,True,tobi-ololade,https://www.linkedin.com/in/tobi-ololade,True,High,True,True
Ayomide Oso,25716,Dojah Inc,W22,Active,"['Fintech', 'SaaS', 'Identity', 'AI']",San Francisco,https://www.dojah.io,https://www.linkedin.com/company/dojah,Prevent Fraud and Onboard Users Fatster,2,True,False,True,ayomide-oso,https://www.linkedin.com/in/ayomide-oso,True,High,True,True
Idorenyin Obong,25713,Grey,W22,Active,"['Fintech', 'Consumer', 'B2B', 'Neobank']","Lagos, Nigeria",https://grey.co,https://www.linkedin.com/company/greyfinance,Banking services for remote workers and digital nomads,2,False,False,True,idorenyin-obong,https://www.linkedin.com/in/idorenyin-obong,True,High,True,True
Joseph Femi Aghedo,25713,Grey,W22,Active,"['Fintech', 'Consumer', 'B2B', 'Neobank']","Lagos, Nigeria",https://grey.co,https://www.linkedin.com/company/greyfinance,Banking services for remote workers and digital nomads,2,False,False,True,joseph-femi-aghedo,https://www.linkedin.com/in/joseph-femi-aghedo,True,High,True,True
Ben Sand,25714,Strong Compute,W22,Active,"['Artificial Intelligence', 'Machine Learning', 'Cloud Computing']","Sydney, Australia",https://strongcompute.com,https://www.linkedin.com/company/strongcompute,10x-1000x faster compute for Neural Network training,1,True,False,False,ben-sand,https://www.linkedin.com/in/ben-sand,True,High,True,True
Farooq Tirmizi,25711,"Elphinstone, Inc.",W22,Active,"['Fintech', 'SaaS']","Karachi, Pakistan",https://elphinstone.com.pk/,https://www.linkedin.com/company/elphinstonecap/about/,Robo-advisory platform for Pakistan,2,False,False,True,farooq-tirmizi,https://www.linkedin.com/in/farooq-tirmizi,True,High,True,True
Uzair Mahmud,25711,"Elphinstone, Inc.",W22,Active,"['Fintech', 'SaaS']","Karachi, Pakistan",https://elphinstone.com.pk/,https://www.linkedin.com/company/elphinstonecap/about/,Robo-advisory platform for Pakistan,2,False,False,True,uzair-mahmud,https://www.linkedin.com/in/uzair-mahmud,True,High,True,True
Anji Ismail,25712,Finnt,W22,Active,"['Fintech', 'Consumer', 'Neobank']","Miami, FL",https://finnt.com,https://www.linkedin.com/company/finnt-app,The best way to Save and Spend together.,2,False,False,False,anji-ismail,https://www.linkedin.com/in/anji-ismail,True,High,True,False
Faouzi El Yagoubi,25712,Finnt,W22,Active,"['Fintech', 'Consumer', 'Neobank']","Miami, FL",https://finnt.com,https://www.linkedin.com/company/finnt-app,The best way to Save and Spend together.,2,False,False,False,faouzi-el-yagoubi,https://www.linkedin.com/in/faouzi-el-yagoubi,True,High,True,False
Jasmine Huynh,25699,Cera,W22,Active,"['Fintech', 'Investing', 'Cryptocurrency']","Singapore, Singapore",https://getcera.com,https://www.linkedin.com/company/getcera,Trade US Stocks with Stablecoins.,2,False,False,False,jasmine-huynh,https://www.linkedin.com/in/jasmine-huynh,True,High,True,False
Phi Dang,25699,Cera,W22,Active,"['Fintech', 'Investing', 'Cryptocurrency']","Singapore, Singapore",https://getcera.com,https://www.linkedin.com/company/getcera,Trade US Stocks with Stablecoins.,2,False,False,False,phi-dang,https://www.linkedin.com/in/phi-dang,True,High,True,False
Alex Brown,25700,Alga Biosciences,W22,Active,"['Biotech', 'Climate', 'Agriculture']","Berkeley, CA",https://www.alga.bio/,https://www.linkedin.com/company/alga-biosciences,We stop cows from burping methane.,3,False,False,False,alex-brown,https://www.linkedin.com/in/alex-brown,True,High,True,False
Daria Balatsky,25700,Alga Biosciences,W22,Active,"['Biotech', 'Climate', 'Agriculture']","Berkeley, CA",https://www.alga.bio/,https://www.linkedin.com/company/alga-biosciences,We stop cows from burping methane.,3,False,False,False,daria-balatsky,https://www.linkedin.com/in/daria-balatsky,True,High,True,False
Caroline Mckeon,25700,Alga Biosciences,W22,Active,"['Biotech', 'Climate', 'Agriculture']","Berkeley, CA",https://www.alga.bio/,https://www.linkedin.com/company/alga-biosciences,We stop cows from burping methane.,3,False,False,False,caroline-mckeon,https://www.linkedin.com/in/caroline-mckeon,True,High,True,False
Lanre Ogungbe,25697,Prembly (formerly Identitypass),W22,Active,"['B2B', 'Identity', 'Security', 'API']","Lagos, Nigeria",https://prembly.com/,https://www.linkedin.com/company/my-identity-pass,Identity Verification API for Africa,3,False,False,True,lanre-ogungbe,https://www.linkedin.com/in/lanre-ogungbe,True,High,True,True
Niyi Adegboye,25697,Prembly (formerly Identitypass),W22,Active,"['B2B', 'Identity', 'Security', 'API']","Lagos, Nigeria",https://prembly.com/,https://www.linkedin.com/company/my-identity-pass,Identity Verification API for Africa,3,False,False,True,niyi-adegboye,https://www.linkedin.com/in/niyi-adegboye,True,High,True,True
Ebuka Obi,25697,Prembly (formerly Identitypass),W22,Active,"['B2B', 'Identity', 'Security', 'API']","Lagos, Nigeria",https://prembly.com/,https://www.linkedin.com/company/my-identity-pass,Identity Verification API for Africa,3,False,False,True,ebuka-obi,https://www.linkedin.com/in/ebuka-obi,True,High,True,True
Amir Tarighat,25696,Agency,W22,Active,"['SaaS', 'Consumer', 'Security', 'Insurance', 'Enterprise']",New York,https://GetAgency.com,https://www.linkedin.com/company/getagency1,Advanced Personal Cybersecurity for Enterprises,2,False,False,True,amir-tarighat,https://www.linkedin.com/in/amir-tarighat,True,High,True,True
Tyler Carbone,25696,Agency,W22,Active,"['SaaS', 'Consumer', 'Security', 'Insurance', 'Enterprise']",New York,https://GetAgency.com,https://www.linkedin.com/company/getagency1,Advanced Personal Cybersecurity for Enterprises,2,False,False,True,tyler-carbone,https://www.linkedin.com/in/tyler-carbone,True,High,True,True
Alen Cvisic,25693,Tola,W22,Active,"['Fintech', 'SaaS']",San Francisco,https://tolahq.com,https://www.linkedin.com/company/tolahq,"The simple, fast and free tool for businesses to pay and get paid",2,False,False,True,alen-cvisic,https://www.linkedin.com/in/alen-cvisic,True,High,True,True
Guillaume Simard,25693,Tola,W22,Active,"['Fintech', 'SaaS']",San Francisco,https://tolahq.com,https://www.linkedin.com/company/tolahq,"The simple, fast and free tool for businesses to pay and get paid",2,False,False,True,guillaume-simard,https://www.linkedin.com/in/guillaume-simard,True,High,True,True
Joakim Bruchmann,25695,Pluto.markets,W22,Active,"['Fintech', 'Crypto / Web3']","Copenhagen, Denmark",http://pluto.markets/,https://www.linkedin.com/company/pluto-markets/,Scandinavian investment app for GenZ,2,False,False,False,joakim-bruchmann,https://www.linkedin.com/in/joakim-bruchmann,True,High,True,False
Oscar Vingtoft,25695,Pluto.markets,W22,Active,"['Fintech', 'Crypto / Web3']","Copenhagen, Denmark",http://pluto.markets/,https://www.linkedin.com/company/pluto-markets/,Scandinavian investment app for GenZ,2,False,False,False,oscar-vingtoft,https://www.linkedin.com/in/oscar-vingtoft,True,High,True,False
Arsalan Bashir,25692,Livedocs,W22,Active,"['SaaS', 'Productivity', 'Analytics']",San Francisco,https://livedocs.com,,No-code analytics tool for modern teams,1,False,False,True,arsalan-bashir,https://www.linkedin.com/in/arsalan-bashir,False,Medium,True,True
Aman Bhayana,25694,PayCrunch,W22,Active,"['Fintech', 'Payments', 'India']","Bengaluru, India",https://paycrunch.in,https://www.linkedin.com/company/paycrunch,Credit Card for college students based on UPI.,1,False,False,False,aman-bhayana,https://www.linkedin.com/in/aman-bhayana,True,High,True,False
Fabio Schmidberger,25691,voize,W22,Active,['Healthcare'],"Berlin, Germany",https://voize.de/,https://www.linkedin.com/company/voize-de/,App for healthcare workers to fill out forms using speech,3,False,False,False,fabio-schmidberger,https://www.linkedin.com/in/fabio-schmidberger,True,High,True,False
Marcel Schmidberger,25691,voize,W22,Active,['Healthcare'],"Berlin, Germany",https://voize.de/,https://www.linkedin.com/company/voize-de/,App for healthcare workers to fill out forms using speech,3,False,False,False,marcel-schmidberger,https://www.linkedin.com/in/marcel-schmidberger,True,High,True,False
Erik Ziegler,25691,voize,W22,Active,['Healthcare'],"Berlin, Germany",https://voize.de/,https://www.linkedin.com/company/voize-de/,App for healthcare workers to fill out forms using speech,3,False,False,False,erik-ziegler,https://www.linkedin.com/in/erik-ziegler,True,High,True,False
Sachin Jain,25690,Requestly,W22,Active,"['Developer Tools', 'SaaS', 'Open Source', 'API']","New Delhi, India",https://requestly.io,https://www.linkedin.com/company/requestly/,Setup Rules to Redirect and Mock HTTP Requests in Browser,2,False,True,True,sachin-jain,https://www.linkedin.com/in/sachin-jain,True,High,True,True
Sagar Soni,25690,Requestly,W22,Active,"['Developer Tools', 'SaaS', 'Open Source', 'API']","New Delhi, India",https://requestly.io,https://www.linkedin.com/company/requestly/,Setup Rules to Redirect and Mock HTTP Requests in Browser,2,False,True,True,sagar-soni,https://www.linkedin.com/in/sagar-soni,True,High,True,True
Snehanshu Gandhi,25689,Kaagaz,W22,Active,"['SaaS', 'India']","New Delhi, India",https://kaagaz.app,https://www.linkedin.com/company/66964991/,'Office' Suite for Mobile-first Businesses in India,3,False,False,True,snehanshu-gandhi,https://www.linkedin.com/in/snehanshu-gandhi,True,High,True,True
Tamanjit Bindra,25689,Kaagaz,W22,Active,"['SaaS', 'India']","New Delhi, India",https://kaagaz.app,https://www.linkedin.com/company/66964991/,'Office' Suite for Mobile-first Businesses in India,3,False,False,True,tamanjit-bindra,https://www.linkedin.com/in/tamanjit-bindra,True,High,True,True
Gaurav Shrishrimal,25689,Kaagaz,W22,Active,"['SaaS', 'India']","New Delhi, India",https://kaagaz.app,https://www.linkedin.com/company/66964991/,'Office' Suite for Mobile-first Businesses in India,3,False,False,True,gaurav-shrishrimal,https://www.linkedin.com/in/gaurav-shrishrimal,True,High,True,True
Alphas Sinja,25685,Boya,W22,Active,"['FinOps', 'Fintech', 'Payments', 'B2B', 'Neobank']","Nairobi, Kenya",https://boyahq.com/,https://www.linkedin.com/company/boya-inc,Corporate Expense cards and Spend management for businesses in Africa,2,False,False,True,alphas-sinja,https://www.linkedin.com/in/alphas-sinja,True,High,True,True
Robert Nyangate,25685,Boya,W22,Active,"['FinOps', 'Fintech', 'Payments', 'B2B', 'Neobank']","Nairobi, Kenya",https://boyahq.com/,https://www.linkedin.com/company/boya-inc,Corporate Expense cards and Spend management for businesses in Africa,2,False,False,True,robert-nyangate,https://www.linkedin.com/in/robert-nyangate,True,High,True,True
Amr Yussif,25683,FinFlx,W22,Active,"['Fintech', 'SaaS', 'B2B']","Dubai, United Arab Emirates",https://finflx.com,https://www.linkedin.com/company/finflx,Flexible Workplace Savings plans for SMEs in MENA.,2,False,False,True,amr-yussif,https://www.linkedin.com/in/amr-yussif,True,High,True,True
Matthieu Capelle,25683,FinFlx,W22,Active,"['Fintech', 'SaaS', 'B2B']","Dubai, United Arab Emirates",https://finflx.com,https://www.linkedin.com/company/finflx,Flexible Workplace Savings plans for SMEs in MENA.,2,False,False,True,matthieu-capelle,https://www.linkedin.com/in/matthieu-capelle,True,High,True,True
Vamsee Koneru,25681,SpadeWorks,W22,Active,"['Marketplace', 'SaaS', 'B2B']","Hyderabad, India",https://www.spadeworks.co,https://www.linkedin.com/company/spadeworks,Marketplace where Indian SMBs can book verified blue collar workforce,1,False,False,True,vamsee-koneru,https://www.linkedin.com/in/vamsee-koneru,True,High,True,True
Sipra Laddha,25682,LunaJoy,W22,Active,"['Mental Health Tech', 'Digital Health', 'Femtech']","Atlanta, GA",http://HelloLunaJoy.com,https://www.linkedin.com/company/lunajoy,Precision mental health care for women,2,False,False,False,sipra-laddha,https://www.linkedin.com/in/sipra-laddha,True,High,True,False
Shama Rathi,25682,LunaJoy,W22,Active,"['Mental Health Tech', 'Digital Health', 'Femtech']","Atlanta, GA",http://HelloLunaJoy.com,https://www.linkedin.com/company/lunajoy,Precision mental health care for women,2,False,False,False,shama-rathi,https://www.linkedin.com/in/shama-rathi,True,High,True,False
Henry Mascot,25684,Curacel,W22,Active,"['Fintech', 'SaaS', 'B2B', 'API', 'Insurance']","Lagos, Nigeria",https://curacel.co,https://www.linkedin.com/company/curacel/,Modern Insurance Infrastructure for Emerging Markets,2,False,False,True,henry-mascot,https://www.linkedin.com/in/henry-mascot,True,High,True,True
John Flash Dada,25684,Curacel,W22,Active,"['Fintech', 'SaaS', 'B2B', 'API', 'Insurance']","Lagos, Nigeria",https://curacel.co,https://www.linkedin.com/company/curacel/,Modern Insurance Infrastructure for Emerging Markets,2,False,False,True,john-flash-dada,https://www.linkedin.com/in/john-flash-dada,True,High,True,True
Tom Firth,25680,Cotera,W22,Active,"['Analytics', 'Marketing', 'CRM']",New York,https://cotera.co,https://www.linkedin.com/company/coterahq,Find your best customers.,1,False,False,False,tom-firth,https://www.linkedin.com/in/tom-firth,True,High,True,False
Jai Thirani,25679,Sero,W22,Active,"['SaaS', 'B2B', 'Customer Success', 'Customer Support']","Chicago, IL",https://www.sero.so,https://www.linkedin.com/company/sero-so/,Align Sales Customer Success & Support on one stack,2,False,False,True,jai-thirani,https://www.linkedin.com/in/jai-thirani,True,High,True,True
Aditya Padwal,25679,Sero,W22,Active,"['SaaS', 'B2B', 'Customer Success', 'Customer Support']","Chicago, IL",https://www.sero.so,https://www.linkedin.com/company/sero-so/,Align Sales Customer Success & Support on one stack,2,False,False,True,aditya-padwal,https://www.linkedin.com/in/aditya-padwal,True,High,True,True
Federico Patiño,25678,Botin,W22,Active,"['Fintech', 'Crypto / Web3']","San José, Costa Rica",https://www.botin.app,https://www.linkedin.com/company/botinapp,Investment super app for Latin America,3,False,False,False,federico-patio,https://www.linkedin.com/in/federico-patio,True,High,True,False
James Jara,25678,Botin,W22,Active,"['Fintech', 'Crypto / Web3']","San José, Costa Rica",https://www.botin.app,https://www.linkedin.com/company/botinapp,Investment super app for Latin America,3,False,False,False,james-jara,https://www.linkedin.com/in/james-jara,True,High,True,False
Robert Baron,25678,Botin,W22,Active,"['Fintech', 'Crypto / Web3']","San José, Costa Rica",https://www.botin.app,https://www.linkedin.com/company/botinapp,Investment super app for Latin America,3,False,False,False,robert-baron,https://www.linkedin.com/in/robert-baron,True,High,True,False
Wesley Zheng,25677,Posh,W22,Active,"['Energy Storage', 'Robotics', 'Climate', 'ClimateTech']",San Francisco,https://www.poshrobotics.com/,https://www.linkedin.com/company/posh-robotics,Making sustainable batteries,2,False,False,False,wesley-zheng,https://www.linkedin.com/in/wesley-zheng,True,High,True,False
Minh Chung Hoang,25677,Posh,W22,Active,"['Energy Storage', 'Robotics', 'Climate', 'ClimateTech']",San Francisco,https://www.poshrobotics.com/,https://www.linkedin.com/company/posh-robotics,Making sustainable batteries,2,False,False,False,minh-chung-hoang,https://www.linkedin.com/in/minh-chung-hoang,True,High,True,False
John Jost,25673,Enlightra,W22,Active,"['Hard Tech', 'Hardware']","Ecublens, Switzerland",https://www.enlightra.com/,,Multicolor lasers for ultrafast data transmission,2,False,False,False,john-jost,https://www.linkedin.com/in/john-jost,False,Medium,True,False
Maxim Karpov,25673,Enlightra,W22,Active,"['Hard Tech', 'Hardware']","Ecublens, Switzerland",https://www.enlightra.com/,,Multicolor lasers for ultrafast data transmission,2,False,False,False,maxim-karpov,https://www.linkedin.com/in/maxim-karpov,False,Medium,True,False
Jen Liu,25674,Toko,W22,Active,"['AI-Enhanced Learning', 'Education', 'Generative AI', 'Machine Learning', 'Consumer']",New York,https://tokotutor.com/,,Learn English by speaking with an AI,2,True,False,False,jen-liu,https://www.linkedin.com/in/jen-liu,False,Medium,True,True
Erica Du,25674,Toko,W22,Active,"['AI-Enhanced Learning', 'Education', 'Generative AI', 'Machine Learning', 'Consumer']",New York,https://tokotutor.com/,,Learn English by speaking with an AI,2,True,False,False,erica-du,https://www.linkedin.com/in/erica-du,False,Medium,True,True
Shoaib Khan,25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4,False,False,False,shoaib-khan,https://www.linkedin.com/in/shoaib-khan,True,High,True,False
Sameel Hayat,25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4,False,False,False,sameel-hayat,https://www.linkedin.com/in/sameel-hayat,True,High,True,False
Umair Aslam,25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4,False,False,False,umair-aslam,https://www.linkedin.com/in/umair-aslam,True,High,True,False
Fawad Hussain,25671,Markaz Technologies,W22,Active,"['Marketplace', 'E-commerce']","Islamabad, Pakistan",https://www.markaz.app,https://www.linkedin.com/company/markaz-tech,Reselling marketplace for social media entrepreneurs in Pakistan,4,False,False,False,fawad-hussain,https://www.linkedin.com/in/fawad-hussain,True,High,True,False
Asher Adeniyi,25670,Eazipay Inc.,W22,Active,"['Fintech', 'Payments', 'Payroll']","Lagos, Nigeria",https://myeazipay.com,https://www.linkedin.com/company/myeazipay/,Simple Payroll Solution for Africa,3,False,False,False,asher-adeniyi,https://www.linkedin.com/in/asher-adeniyi,True,High,True,False
Emmanuel Efosa-Zuwa (Uwoghiren),25670,Eazipay Inc.,W22,Active,"['Fintech', 'Payments', 'Payroll']","Lagos, Nigeria",https://myeazipay.com,https://www.linkedin.com/company/myeazipay/,Simple Payroll Solution for Africa,3,False,False,False,emmanuel-efosa-zuwa-uwoghiren,https://www.linkedin.com/in/emmanuel-efosa-zuwa-uwoghiren,True,High,True,False
